"App","Store","App ID","Review ID","Country","Version","Rating","Date","Author","Subject","body"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSEQ4ZWVQOEFXRlE0TGZlY284am0yUUpFRmNNR1hnb2ZjQ09aUUZFRXhKa1dEUlcwdERpU28yWWx4eUhYMDlBYmkxaG5MUVh2ODlRTGY2Qk5r","English",,1,2016-06-15,"F RAZMAL","Can't open my account","after the update i try to log in but the system win t allow me state that my browser be not supported. please fix the issue relate to the update"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRjFJSFBZUjdyV1JOZVFVMU1mdGJvaDJPVEh3Tm42ek1VamhIejFRQ1dhMC1YLURZR3Ayb21hT1dDX3dsUnMwTWF1SWdVdGdDelVRazZQWUJB","English",,5,2016-06-15,"mani kandan","Linked in","i like veery much"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSFcyOG1wLUQtMUt6bTdqWVR6OEJkcFd4eVlPUFlJOHFqZW9KMDFrWV9veDVtTk1taWhnVTgzRHFiMTZGOWs1RjlienFOQ0theVJnQjNXeHZv","English",,4,2016-06-15,"Shankar Nayar",,"it s good"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXB2cVJrYUZKV2ZPWkRkdTVzSGNkVTJaXzhuQ0RWSlU3dGZiYTI0d0xrU3RPMDBDN1FCZlVkWXVpUEZOZmFIbTFYQVhPSjM0aWlGTGVRWGRJ","English",,5,2016-06-15,"Wael Kdouh","Can't install with Android Lollipop","install android laugh out loudlipop and now i can t even install anymore."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSDcxZWxEcmlSS2l5UXllTVhCMHVTQjViWFRlTEY0bG91Q1RGNGRMQTZmYnJzZk1Fc3UxWUQwWFV2WGg1U0EwVmlDbU01WXNSX2ZOMExWdXZn","English",,5,2016-06-15,"Anurag Waghide","Good interface","love the color combination and everything on the site"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRklhc3VCNE8yUDdpbFJqcFh0TVZLdmVQOXdyc2FzMVgwOUx6V2hlQ2RCXzhzbEZXTVUtUG5ldlF6QWRqN1hqVnJ6WTlIc1RCV25wekhaalA0","English",,5,2016-06-15,"nayan katiya",,"professional and excellent work.."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSFZYZFlMV1FkSVBac0pOZWhIY0xkZkRJNnFNQUpLN0h1N3NNTGFyS1huRXlwXzVyVS1uN3lzTFJvSTdOSDdyYjJzV0FKNlg3bzJ2S2VSQmJV","English",,5,2016-06-15,"rohit kumar",,"osum"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRTltelNaampQUmtlZjIzanhMTXNVOWlMUTBhOERyVndXNm95V1Foblhsb3hKVTVDQV8yVmQtWjdaOUwxYnVJRVdmT2dwSXQ1cE9hTlZDdm9N","English",,5,2016-06-15,"faraz khan","Amazing","no issue its the best"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSGJpbV9JTTYyTHhYMUw5UjNVTVVfRzJoUzBpRkNLazZkWkpMV1pfWHVwcDdRS1JZMXZMR29zQXR3Q0ZkX0wxdmJVUHA1Z2pTQmJSMENOdDBj","English",,4,2016-06-15,"Stephanie Heintzman",,"can have better mobile friendly feature"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR2xOSlN4c2wzeVJ0aE1qNlVabHloS1hvYktMRU1LME9WMWNjdXEwUWdtSktqa081VkwtckpBYlFhSEhrQVBMeS1oN29rcUlPanUteEFCR0NJ","English",,4,2016-06-15,"santosh chawla",,"good"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0lCX1hKT24xNEw3eUhxTWR2UjlDN1RZb0xXb1NuWWNzY2tQbHJNczdZYUxpbHpnY0kwbjdaa0pjbnhwSXdHV3VCM0ZLcDRqZHlmdkdyUHRj","English",,5,2016-06-15,"chry alavaren",,"amazing"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRTJUek5fU21VaWxsYzdiN05jeDE2RTNxaFQ2NFNuNnpEdFlJZTJTcGppUl9xZ2F6RWlFSm9TaVJOVy1ITmZ3NDZna3hDMGtuOWxSb1hzMWxZ","English",,3,2016-06-15,"RAFEY IQBAL RAHMAN",,"can t save image and sometimes the doesn t even work in the presence of strong connectivity."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXA1YVJkUGdhblRsdXJhMi1YQ195RlFjM2JYRzZrTFRscURYM21QMnZ1SzI1QnFhdXFxQUVXLWNIOXlqd0Nhc0gyZHVkUENjeWRCb2xkVmJv","English",,4,2016-06-15,"Robert Watts","Estimator /Project Manager","35 plus year in the architectural metal and glass business."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSE4weEpNTnJ2WldVeTNaWWt2WVd1TWE2RUgxY1Z3bmlaQXQxMGxueTJnS3RsOTAxYW43bWJJdWxSa1BxMDRDSU55SVJURTNGNVJreS1VcWdR","English",,1,2016-06-15,"Krunal Soni","Can't share post.","since i have be face problem while sign in as well"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSFRyMHlXLW1Ca1JuQ25MNnVPS0hoUERyY25BOGJFNGlkQUl6ZXNxX0prY3pzaHMwMzlEUW1vT3I5cXhNbHp0WWZncXdCT0x6SlNsd0FRbWo4","English",,5,2016-06-15,"Viren Kumar","Nice","good"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRVRtNUFtX2NCbVJiZkxFVTluZmI0Smt5aHV1TUlrc0ZPdkM4OEw0M0ZBcjJWNDA4LWtBZ3BzdmtfMjV5VVVDT2dwVzRqQWNDVjRRTzMteGRn","English",,5,2016-06-15,"Harilal Bhatti",,"manager technical support"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXg0V2hjYnVaZi0zSGx3d1VubER0YTZJbFZvc1lKcHNGOTIxWDlwWEYtNktrMDVIRUdZMV9oa2RvNGFWS2JJRmczOFM4YlVVOThreTRVY3Bj","English",,5,2016-06-15,"Varry Rauni","super","awsome"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR3VKdWdjMXZlNWF0WEoxUGhtel9JSC1vOVdKNlozNFhvNFRTY1pnYVkxRUVxMm9TTnVkVUJLb1F0UjhxbTUyT0NzS0hlcC1uaHNkWDdsMml3","English",,1,2016-06-15,"Anuj Jaiswal",,"advertised ki dukan"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRTdlZ1JRQm1ibUVlaTdMZEZLZnZzUFIxWV9GQzlKXzVVT0xTenp6R010YjRTLVRWaUE3dDdIRXZTeHdTWjc0bVd6dThubTNIcHR6ZU04Sk1F","English",,5,2016-06-15,"femi Ilori","Mr femi","innovate"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSHIzbE42SkVLTjB3SmZvUlZ4eUJUZ2RDVWphaF8wY0o3RGdyTVFvZnZ2NkZabldxS3g3MmpQQmNrZkFTY2owNC1fekZQaUxKM0hXOVFRU3Bv","English",,5,2016-06-15,"chidy katlego","Great","love it"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRm9RUnFfdmtESFFQaGRrc1hkaDBfanZhaGRmNkFpeWNNeTFCN19EUjNQNi1NOVM1VklLSzY2U2xsbXhtRmZnaDJ2dF9IeEVmbnZaaHV4Nkd3","English",,4,2016-06-15,"Sharon Johnson","Simple","easy to use very intuitive!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXh3aTl2X21jS2l3b0NrdktfaFp4MzNVSEVONi1HaE1Db3E5N3VpelZ5UFdhNmVERU15Zy1LOHBfLV9OaUtwc0VYb0IyRVo5NlN2YzRvN3FR","English",,5,2016-06-15,"frms xgq","ms","fight"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSGd5THVfckVENUs5WnBRY1FSNUdVYW5wRjJFSGliNHVvWUg1ZlFNdzgtelFXV2gzS1BEOHl0TjZZQnR5blZKQ2wwbHlXR3hZSjRiZGdZUlVJ","English",,5,2016-06-15,"Rishi Khirbat",,"superb"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXJKb0pqV213bUZ6MVc5ejhLc2VOc21NX1ZlQTFOZFFrangzVzdFeHFZTXJydDVZUHhZcXU5bTk3WllTdkFSbHdvQkdsVFZYUFEyVlB5dFE0","English",,2,2016-06-15,"Asad Hafeez Yousufi","Broken moments after Microsoft's acquisition","error message looks like you re using a browser that s not supported. learn more about "
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRjZCMGx1a1hHM1JnSkNuOEc0R2U3bk5QbV9UalI5Z1B1ZTlXZXRjbFE5V0otakxaZXNVRFFNTlRnSWhPRVlPcEY2SXAtRm9wd2trQ21FcUc4","English",,4,2016-06-15,"Sebastiao Yoba",,"very good"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRnQ2WWVkOXJHaXpxRTNrLVUyQ09yXzJhNGdRdE1fQ2w4SjM5MV95OGxneUx2RDR1amRya3R0eHpuUGhSMG5BcTUxbXRpSkpHZ3ZnbTQ3anpB","English",,4,2016-06-15,"Joshua Amboga",,"mr.joshua amboga"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRkdLcVBvUERqMWFtQ2lNU2ZHTzV0TUFtLVdsNTF0MkY3NEZyWWNPcFZ1bTVxczNNYThqN01iWXc0cUtJYjdzY1RoRUZtWjNCMThQTlJyN3dB","English",,5,2016-06-15,"Hiren Vaja","Great","its very useful"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0NpSnEyaWFmam1uZkNUOHdTZGhmdDdlcUVVVXhTWDRUT3JEOFg4LUdtMEVZbEF6OXFiNURPQzFxcWRwWGtkTGJSUXlMdW5qYlptU1V2dEhF","English",,2,2016-06-15,"VK V","New layout sucks","booklet type view not at all comfortable while read on my tab. there be no option to change viee eithrt. have stop used it on my tab"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRW9yWHBrN3drUkJmQ2dnR0Y4VXp0VjE3X2I5eHdqRGN5d2ZyZmZGRDlBQ3JKSlBDajdIMENSNENydk9yTm5uUnFkOWR4U2EzQl9QS0hzZGVn","English",,3,2016-06-15,"Denise Thomason","Quit asking me to sync!","im really fed up with the pop up ask me to sync with my contacts! i don t want to sync with my contact and there s no option to say no! then when i close the pop up it shut down the entire ! it s very irritating and i m about to uninstall for that reason alone!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR1dieDJZNzRISHMwaGJQLV8wY0lYaGVkYXZkN1V5NWl3Ml8xTjZVWThfMUVoQjh2S0pTT2MybFI4VHM4SE5DMUtZeXJaYTZOMkk3OXZtQ2xZ","English",,5,2016-06-15,"Kasim M",,"great .. a one stop shop for all your professional need"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRmNPM19Od04tSG9ldnotcHdlek5LbUdhU3pfOWcxNFVpbXdTM2xNdFhlYUFTY19ISFJKa2FndFdqOXVaaWZxMWNPeXRya0ExaDRDY0xyS3Bn","English",,5,2016-06-15,"Pramod Bhadauriya","Professional network begins with linkedin","most amazing networking tools. used so far"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRjVZRXNtdktCdGZxSHlFTFY1c2syOWVsWk5xUGxoa3ZLTk1BV21Qc2pzQmROdHFjX1k1S1pSbnNPdVRWaDBTc0YweWdUQnBNNnlKNnpTaThN","English",,3,2016-06-15,"koundinya D",,"very average ui be very good. but lack functionality. i want to open my group follow update read the article share and participate in disucussions. etc.. very hard to do all these in the . not convenient at all"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzdOUWY5WlB1NEtzTjRmLUpHaXNvbUpCU2tSUlF0cUtZMmpaczloYjZOZVBtakFFZmFTNTZfeXZrbHNoZ0RBZFlYVG9aWjNEc3NOcWtHUFJF","English",,1,2016-06-15,"Ian Fijolek",,"keep auto redirect me to the play store when i try to view the website."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRU1md0JUUklOdHBDdE9pRjFUYnZ5MGVlWktySnJMNG1BLTVTT2VsY3FVMnlUOFdnbzA4LUZ3dURjT2pjbWVfdmtMbDBIRTJNc0s2ZWtvUEpr","English",,5,2016-06-15,"Asiyah Ailanie","Nice",
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRjQwWFkxWVhoSlRxbVVESHo2MVVZc1FnNGxqN1NoTUNTcUVKLXM0ZHNLbTVyREgwUGNncnJYS2R4eHR2SmdaN2lVN0dhbmlUdm9ZZXUxLU9F","English",,1,2016-06-15,"Naveen Hastir","App sucks.","for past 4 month i have not be able to send invite to connection and ot always give an error on my android phone. hope you person fox this."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR2s5b0RONUM5dkp0WjZCSl8yS2JOelM5aW5oX0ZRZkp5bS1yR2wxRTJJVHRuX2JSR0FEWkxTTldxN01JcGxhZzdBTjRjbUNCb2pKU0RleURz","English",,3,2016-06-15,"Jurie van der Watt",,"cannot delete contacts!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXdyaXRHNWFjVG1lWkZSVkE3N3RTdEswTzVNdDNmTTBrRWd4RURib3RBTlZua2ZJZHFnb1ROUUF3aTJlQTJxSFZ3c19zLUh0VXF1QlU0ekw4","English",,1,2016-06-15,"Ritesh Seth","New update issues","cant login into the . keep tell me its a browser issue.. but i be used the and not any browser! fix it!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSHhiZ05VTTFFVXhUUFIwUDVRT1RLZkJBc0pFQ19nXzlkUWdnaTlBdEw3TDVlcVI3d20tVm9DRHJQUkNndTFVN19BYk9HaDE3UlFnWHRZNmJz","English",,4,2016-06-15,"Sabak Global",,"sofor the winare qa automation engineer"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSDEwYkRKMDJGM3dUWXpDTVAxWHI3cFM4aVU5MFZTekoxUV9nbTNZenJyUVBfMHJ0ZXZoZUZ1WkpmQmMtNVdFOXNjUTB3UkFpVjZFeldjYmpZ","English",,3,2016-06-15,"Margie Pruitt","Needs to be the same across-the-board","i love . all the interface need to perform the same functions."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0RNRVVoRnBETTlKOG1veV9tUl9HTzhfYTRLSjZwc3hORGF5dFdobWZTblN0c3pNSnZxVVhGZVdiSVFEb1JrMU11aUFsNk1LUXdlaFBfNE9z","English",,4,2016-06-15,"Ankit Sahu",,"gud"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR1AtZ2Z2NWpRMDlHTHJlaWF0cVd0NTBLVWxQY3hqbXVmTDBRam9YSVpLS21mNzBhUnNZNVROZkVJbTVYdmdOSksxMDE3Ti1SSWt4M1FJWlZF","English",,3,2016-06-15,"Shafi A S",,"unstable"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRWpzREhVQTdqVHBfaUJ6STRpNGRYTWh4WllucUp2VGNQU1RfWi1DU2RmOW01ZHVLQ0Zud0VLOFA3M3lnVkpOU0V5MlMtVjdJeHVsaFBldFg0","English",,5,2016-06-15,"Christopher Vickers","Slow Start Fast Finish","unless you re already connect in the industry you re in it can be a process as be everythingbut then connection and opportunity hen fast."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSG5maWZrOXpOOE0xZVNJdzBkd2w0VFVKU3l2UmlOaWwza0RnT3ZWRGpvcmJ3U3pRTXR3MHF5NVozMlZkQVhidVQtZEhhWFBsSFdnc0thakE4","English",,1,2016-06-15,"santhosh kumar le dictateur","Does not work... Not even signing in","after signing in only one answer.. unexpected \u0026amp; try again"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRVdiUzFzdHZsT01RWVBickpxOFdzWU1fVlZ2ZFlTOXdKTFBVcWlWaThVcVhwQ29OLU8yNEhyVmRGVEpISE45eGhQTjBYaVdwcHc3YThlSnJr","English",,5,2016-06-15,"Bilal Ebrahim",,"hi to all"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRUFUdXdwajVJUVhtc2EwNFZOYUhULTR4TjVSSHl6V0lRRUJuajM1QnFIR3R5ZGJLMloxcmxJcURwNGRUVkZUY3lULVZ6T2g5QWpRYjBVNTRV","English",,5,2016-06-15,"Irfan Khan",,"english translation be require for different language"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSFJJUkl5SWhJOFhDdVM0aW9XSXozdUYwTl83akxFaXF4cTA2R1VGaE5aY2hadHJmWlNFaGQtZGFMb1hBWWxLVjVvbzk3MkVyeWIxWTBMd3A4","English",,5,2016-06-15,"Eslam Ibrahem",,
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSDBXTWJYVW1RS09RXzNKX1Y4SXZ0bzlzN3AxeWZ3RjBoNnRjd01QRFdvUG15RmM1ODhyMjNtVV8zbDNNQWJsdTVzSFFNN0Y2LWhwSl9HVVVZ","English",,1,2016-06-15,"Jerome P","More like another browser than an app","now i have to scroll both up down and left right. i might as well use a pc where i have a bigger monitor"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR0J6aFVUSzg1cWlrMzNCWGZnMjlvenZOUUpzYkxlUEJVYWhfTHU5WUUxVWwtX2RHdlhnUmFRWWp4WkdHQXE1VmVSeHpnYmNjRlBQd1VpMWtz","English",,4,2016-06-15,"Abrar Shaikh",,"best"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRzNNQWR0WVRIMG5SMWJLYWViTHRWQWpxSEotWEpKQ0plUnNFMklOZ1NmNGY3czNlc2tuaHo3MEZxNmd0Sjg4Ni00ajdCZ2tWM2VNaWU5V1d3","English",,4,2016-06-15,"Vinit Patel",,"like it"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR05aUTFmdVBBLTBmOUwwRnVBRTRGSUl5UHI1aGlGbFFmTk5icHFpbV9Fb0NLYkhqbENONlpMS2RIdGpZX0hwSEo1LUJCMHJnTXYwU0Y0aDEw","English",,2,2016-06-15,"Desiree Gladieux","Works ok sometimes","can t edit certain thing like skill from the mobile . and since can t keep your info safe every now and again they ll lock your account and send you an email say whoop we screw up again reset your password so you do that. but the mobile won t progress all the way thru the security check so you ll have to delete the and start over. fun times. fix it."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXE3M21ZZW5iM3I3X3d6RjNSQkNMeEJIUEZTazJsWDJWSHFUSlgwNzVfR2wtb0ZLY2JGYWM2MURZdldENlpmUC1PanNhUVR3SUNPT0ZHVWd3","English",,1,2016-06-15,"Shawn Loftin",,"if you like do captcha s and reset your password this be the for you. i try to login and be prompt to reset my password so i did. then it say just a quick security check. i check i be not a robot and then answer the question about five time before i realize the be on an infinite loop and it do this every time i restart the and my phone. this be a great way to waste time that can have be productive. thank for make entry to my account through your impossible and frustrating. congratulation to the team. i really do hate your . this must have be your goal."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRnFFQ3MxWkVIbktBaUwtaXpPN3dFOGtRWmxjY3ZIREVKcTVZUGhtLS1KNEhQa2luVzVwOUVqOFFyUnRBejVsVGh3anNrSUpHRzVtMzRhX0hr","English",,5,2016-06-15,"JESSICA PURPLE HOUSE UNLIMITED INVESTIGATIONS LLC","Great","this be a great product"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSENSU2c3Z0hmOHpQZWE4d0VvSTBXS0ZweHo1dXZncWhaTXY2NWhDcWNJQ25YVjRjOGdVQmxxX19yQ21xVjFJcC1fbTFHZDBDemFfTlA5c3RB","English",,4,2016-06-15,"Fayaz Ahmed",,"yes it be good"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRUpCQ2dOdW5nTFBlN3AyYm9FdkhLY2ZiNFVVTDdPeC1xQlZDaTZSZzVJNkZZN3VRZFR1VHJCdWdaUDFFd3pONFhrMDEzYmxKOHJVSG9jOUNj","English",,3,2016-06-15,"chetan patel","Chetan","supervisor"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRVJwT1NmTVZZQTB1LTgyMDFEMFhfNEU4YV9OQ3pUZVRfcFJZUWVtdklCYm80dnhSRTNFV0RzbDhCLWdIUC1nYjVkU1RCeDlLalF1cnVBYTJF","English",,5,2016-06-15,"Renier Chamizo","Súper","muy bueno!!!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSFFNY1BvbUU4T3lJZVR6SmJIYThQVlNlUElITGhObWdsVl85UWNpbXI3ejhZQURCSVRRQUplQ2V2WldEeHQybGlFN2EwMFAwdGJ6UEJsbHNr","English",,5,2016-06-15,"Isaac Ibeabuchi","Mr","good"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRU90UkZvSzQzRU9VZUFHOFFQUTk4UVlfUlgyY3M5bjRoRFVkZUdSLWI4NXZaQmpkZWswa1NsaTRtSG5XaktWNTh6MWNNNXhWSkNEYlFrcEVZ","English",,5,2016-06-15,"sani fagge","Tatu","good ."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR092M2xlZGMtUnlia2lQOU9Qd0IyaGVtT0VTRFhYeDNNRC0xNWtUV1RsR2hzNUt6dGZZR0hkRl9uOU5HUFM5TVRaSGZjTlpwM1FmSm1ZR0Vn","English",,4,2016-06-15,"Debi worden",,"lmt"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRlZvdzkzUllZZ1QtX09NTnRCT0pvNzlNNnBTMGlkWG9aQWNIajRIdXZsanVUSlp2eUgxZUNONFUxczZoaUNrZzhQTzA4QXBMVEJtNVNiSWV3","English",,1,2016-06-15,"Jeremiah Logan","App Still Sucks","every update i try this again hope it have get better. and every time i be disointed. interface still suck crash on a multitude of different device in general the user experience be horrible."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRWZyXy1QTlVkT1FFNG94SFN2QV96TTFheGV5LW4zd3RZT3loNFA2eTlpMl9HYnNDcHBYVTJXcC10LWNaV1dFMWJSa1kwWmZqVlVUQjJfcHpv","English",,4,2016-06-15,"Oluwole Olabode","Amazing","the service have enable me to connect with friend around the world"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRkRkWWxQd3p2ZlZ1R2pFaWVjbHdWNjBMbmI4N21jRzktU25OZ3JENC1GNVVKUEVBUjhObGU2UGZ4UmI0RDRxeFFhdmFOYW5CdXNrNU8ycU9N","English",,3,2016-06-15,"Aloka Shashinath","Can't upload images","please fix this issue"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRmNkN1pndWphSlRhSGtKUTdpVl93bkJROW1LUk5ib2NNck1Qem8tT2VsTmJFb2FIaUwzYlFwQTRkcmRxZlJsa2hyME1PUjB4QXlRS01xeGMw","English",,5,2016-06-15,"Redoan Akond Sumon",,"owsome"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRm1qTm1aQ09tTVdtM3JVdmJwVWtScFdZN2RjanlaZi1mdEdqTjlUR0REZjF2cFlZU3VROGJIZ3RFdzVyMUZvYXlBczl0TGN2U3B6ZldfSE1v","English",,5,2016-06-15,"H.N. Ranga Swamy","Linked in","great experience to link with."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSEkzUVp1Ym1tTHdKdXNIYmtIM196cm9RTFJzd2doOHF0d3I1SDZWZzhMR0FjblRNNUhHWlNXSTN3Z21CLW1JRlk4MjJpWTZ0ZzduZ3liQVVv","English",,1,2016-06-15,"Andrew Stoneking","Wtf..","so the update no longer works.. it make you go through a robot check which once your finally finish that then the screen go white and you never connect to the . yet they wonder why their usership be down what a joke.."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRWpNT3hwMFdUNnB4ejE3LWw1UEhyeVJpdkRQOGpfUWdYa09Bb09sVTFpMnlabHpzME56cGM5WjNQMDlVdktmZF9rckhxTlpQeGZfektvRngw","English",,5,2016-06-15,"DAVID SCOTT","DIRECTOR OF SEC REPORTING","delta intel"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRXl4WU9RZDc2YkVPbC16TU9ja1NVZzNkbGZxWG8tY3U2LXp1MFZaZy1rb19tWEY2VVRIcnN5RUZJV3JWSzR3OVZ4OWF0NXRmMkItMzVmVl9B","English",,4,2016-06-14,"Ila Jeanne Foerch","Retired","just stay home. travele with the best man my husband!!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRUdUNlMxaC1udnNXekJyX3poRTZTbVVZSzNHMzNLMVhZUWtjczBTRmR3RDA3R01Qei1aMU41RHZkQTlXVm1XT3UtMkVzeWczWU5xX3A0aFlj","English",,5,2016-06-14,"lukman budiansyah",,"thank you"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRmNmMW1QRC1oY0FKUnVUamQzOTI0b0Z0WUdyRXIzUl95clZpX2pyZk5TdHhyM0NrRmY0YTZIUU5rN3p3a1RyQVh4Uk4xUlJMLWZvbmszWTg4","English",,5,2016-06-14,"Kemi Ajayi",,"fantastic!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRURqZ1VhR0Y1bmhxZ1haV0hKMi1ZcmhVcGxudFJTUTV2XzFEaEt0ZU5uR2FSRDBrakRHcGRLbUxacmROQ2pBeHlET2tpYlZRTWtTcmRETDB3","English",,5,2016-06-14,"Manish Shah","Too good","be very helpful and be easier to use compare to other s so keep up the good work"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRlJrYnctaWtwTDk4cHh6UGFZM013Q0VhOVlLU3pGai1KbnFLWGpEQ2QwRC1yMFc4dEJsdEdRNmRjanVvd1UtVDhBcjlDd2E1Q3R1dmtUTWRv","English",,1,2016-06-14,"Roger Overbeck",,"this ap p be terrible. i try to log on and it come up with stupid question like i be not a robot and it go on. i be tired of go around in circles. i plan to uninstall soon."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPSGh0c09vRzRhWmx5NDhTZ0F2Um05M1Y2dDR0QU5pTDdOaXY3Wkl6TV9DSFZyekowN2o5MmhIZ0tqQ3RHOVFFYy1oaTlrNVMxU0xYcG44UWdZ","English",,3,2016-06-14,"Trevor Lowe","Design language poor","material design be execute poorly here a good look will make me want to use it more!"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRmxwb3NyZlFkcjJPMllMWUxOX2I4c0J2SVNJUWViVWFFeERJUzJfRGltcWZDUE5CMUhnZkxSUWpfbFd5OXI5cV9xc01rM2c2OEFSVVVtQzRZ","English",,1,2016-06-14,"Travis Kulyas","Unusable","can t get past the i m not a robot. after the tenth try of selecting picture i finally get it right and then i have to do it again and failed. don t wait your time."
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPR2U3OUNjMktCMXFXeHV3TGt1MHFZN1diSUdjZDVHbF9iX3puM1lQcnV2b3lBS2FLZUdKc1ZHUGgyTTNxV1k4ZE8tTUZiTmc3QWtfVG9fSUxv","English",,5,2016-06-14,"md sadiq","Linking","v v v useful i love it"
"LinkedIn","Google Play","com.linkedin.android","Z3A6QU9xcFRPRklmTjFQMzQ3aGhwTlBjNGtHdkZleHVoNE53Sm9IYTNUbGUxUXFrYlcyVkZNWGlIbjFXWXhRSm1hZ2lSa0FlcTdlNWVIX1Bla1FkYkt0YzVj","English",,2,2016-06-14,"Dennis Santos","It's OK but...","interface be ok but it keep crash on my lg g4."
